age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,annual-income
1,Private,Some-college,0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,11th,0,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,Bachelors,1,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,Private,Assoc-acdm,1,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,1,United-States,<=50K
0,Private,Bachelors,1,Never-married,Prof-specialty,Own-child,Black,Female,0,0,0,United-States,<=50K
1,Local-gov,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Private,9th,0,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,0,United-States,<=50K
0,Private,Assoc-voc,1,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,>50K
0,Private,HS-grad,0,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,>50K
1,Private,Some-college,0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,United-States,>50K
1,Private,Some-college,0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,Columbia,<=50K
1,Private,Masters,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
1,Local-gov,7th-8th,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,0,United-States,<=50K
1,Local-gov,HS-grad,0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,>50K
1,Private,HS-grad,0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
0,Private,1st-4th,0,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,0,Mexico,<=50K
0,Private,Some-college,0,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,>50K
0,Private,10th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,Masters,1,Divorced,Prof-specialty,Not-in-family,White,Female,0,1,0,United-States,>50K
0,Private,12th,0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,0,Mexico,<=50K
1,Private,Some-college,0,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,0,Italy,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Federal-gov,HS-grad,0,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
1,Private,HS-grad,0,Widowed,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,Mexico,<=50K
1,State-gov,HS-grad,0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
0,Local-gov,Some-college,0,Never-married,Protective-serv,Other-relative,White,Female,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,State-gov,Some-college,0,Divorced,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
0,State-gov,Some-college,0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0,Private,Bachelors,1,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,0,Hong,<=50K
0,Private,10th,0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,12th,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Divorced,Craft-repair,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,Mexico,<=50K
0,Self-emp-inc,Some-college,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Private,5th-6th,0,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,0,Mexico,<=50K
0,Private,HS-grad,0,Never-married,Other-service,Unmarried,Black,Female,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,1,Ireland,<=50K
0,Local-gov,HS-grad,0,Divorced,Transport-moving,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Self-emp-not-inc,Masters,1,Widowed,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,Bachelors,1,Widowed,Craft-repair,Not-in-family,White,Male,1,0,0,Germany,>50K
0,Private,Some-college,0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,12th,0,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
0,State-gov,Bachelors,1,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,>50K
1,Private,Bachelors,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,11th,0,Never-married,Craft-repair,Not-in-family,Black,Female,0,0,0,United-States,<=50K
1,Private,Assoc-voc,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,7th-8th,0,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Portugal,<=50K
0,Private,10th,0,Divorced,Transport-moving,Unmarried,White,Male,0,0,1,United-States,<=50K
0,Private,Assoc-voc,1,Divorced,Adm-clerical,Not-in-family,White,Female,1,0,0,United-States,<=50K
1,Self-emp-not-inc,Assoc-voc,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,Private,Preschool,0,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,0,0,1,Dominican-Republic,<=50K
1,State-gov,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Local-gov,Masters,1,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Self-emp-not-inc,Some-college,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,Assoc-voc,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,Masters,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,0,United-States,>50K
1,Private,HS-grad,0,Never-married,Sales,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Local-gov,7th-8th,0,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,0,United-States,<=50K
1,Private,HS-grad,0,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,Prof-school,1,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,1,0,0,Philippines,>50K
1,Self-emp-not-inc,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,Scotland,>50K
1,Private,Some-college,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Private,Bachelors,1,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,Assoc-voc,1,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,>50K
1,Private,HS-grad,0,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,0,Japan,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,HS-grad,0,Separated,Other-service,Not-in-family,White,Female,0,0,0,El-Salvador,<=50K
0,Private,HS-grad,0,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
1,State-gov,Some-college,0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,9th,0,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,1,United-States,<=50K
1,Local-gov,HS-grad,0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Federal-gov,Bachelors,1,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Federal-gov,HS-grad,0,Married-civ-spouse,Sales,Wife,White,Female,0,0,0,United-States,>50K
0,Private,Some-college,0,Never-married,Adm-clerical,Other-relative,White,Female,0,0,0,United-States,<=50K
1,Private,Assoc-acdm,1,Separated,Tech-support,Unmarried,White,Female,1,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,>50K
1,Private,Some-college,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Separated,Protective-serv,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,12th,0,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,Bachelors,1,Never-married,Adm-clerical,Not-in-family,White,Male,0,1,0,United-States,<=50K
0,Self-emp-not-inc,HS-grad,0,Divorced,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,HS-grad,0,Divorced,Tech-support,Not-in-family,Black,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Separated,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Other-service,Other-relative,White,Male,0,0,0,United-States,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Sales,Husband,White,Male,1,0,0,United-States,>50K
1,Local-gov,Some-college,0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1,0,United-States,>50K
1,Local-gov,7th-8th,0,Never-married,Other-service,Other-relative,Black,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
1,Private,1st-4th,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,Portugal,<=50K
0,Private,HS-grad,0,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,11th,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,Some-college,0,Never-married,Sales,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,Bachelors,1,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,Some-college,0,Divorced,Other-service,Not-in-family,Black,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Divorced,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Self-emp-not-inc,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
0,Private,Assoc-acdm,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,1,United-States,>50K
0,Private,Some-college,0,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,Bachelors,1,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Private,Bachelors,1,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Divorced,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,11th,0,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,1st-4th,0,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,0,0,0,Mexico,<=50K
1,Private,HS-grad,0,Divorced,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Federal-gov,Bachelors,1,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,0,Philippines,<=50K
1,Local-gov,Doctorate,1,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,1,United-States,>50K
1,Self-emp-not-inc,7th-8th,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,7th-8th,0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,Preschool,0,Divorced,Other-service,Not-in-family,Other,Male,0,0,1,Mexico,<=50K
1,Self-emp-not-inc,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Never-married,Handlers-cleaners,Unmarried,White,Female,1,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,Prof-school,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0,Private,HS-grad,0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,Masters,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
0,Private,Bachelors,1,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,United-States,<=50K
0,Self-emp-not-inc,Some-college,0,Married-spouse-absent,Craft-repair,Own-child,White,Male,0,0,1,United-States,>50K
1,Private,Some-college,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,1,United-States,>50K
0,Private,Some-college,0,Never-married,Other-service,Not-in-family,Black,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Sales,Own-child,White,Female,0,1,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Widowed,Craft-repair,Not-in-family,Black,Female,0,1,1,United-States,<=50K
1,Private,HS-grad,0,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,0,United-States,<=50K
0,Private,10th,0,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,7th-8th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,9th,0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,0,United-States,<=50K
1,Private,Some-college,0,Separated,Exec-managerial,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
1,Private,Some-college,0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Self-emp-not-inc,Bachelors,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
0,Self-emp-not-inc,11th,0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,0,Honduras,<=50K
0,Private,Masters,1,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,1,United-States,>50K
0,Private,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,1,United-States,>50K
1,Private,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,Poland,<=50K
1,Private,HS-grad,0,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Self-emp-inc,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,1,United-States,>50K
1,Local-gov,HS-grad,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
1,Self-emp-inc,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,Private,HS-grad,0,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,Prof-school,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,1,United-States,>50K
1,Private,9th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,HS-grad,0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,Doctorate,1,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,Some-college,0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,Masters,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
1,Federal-gov,Masters,1,Divorced,Prof-specialty,Unmarried,White,Female,1,0,0,United-States,<=50K
0,Private,Assoc-acdm,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
0,Private,HS-grad,0,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,1,United-States,<=50K
0,Private,12th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,Assoc-acdm,1,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
1,State-gov,7th-8th,0,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,0,United-States,<=50K
1,Private,Masters,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
1,Private,Assoc-voc,1,Separated,Sales,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
